source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all-chertanovo-sever,9095905.108951684,35.62996569390051,2,2,6,,55.630980174123394,37.60050760757579,,,8.53475664145544,современный ремонт,блочные,2002,2.5,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,255288.06811365555,0.3333333333333333,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,22044191.26891139,63.0868226699684,2,3,21,,55.604496737522766,37.6506365084418,,,11.083259178720006,unknown,монолитные,2020,2.68,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,,,,,,,,,,349426.2404723264,0.14285714285714285,6.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,11320295.157422025,42.95765561942764,2,9,9,,55.59476273070952,37.614915749836015,,,6.315104678761331,косметический ремонт,панельные,1969,2.5,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,263522.1823488526,1.0,57.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
3k,37507246.014278464,81.08773939299788,3,15,22,,55.584596462569316,37.5797357853867,,,12.807935954031363,unknown,монолитные,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,462551.38316899864,0.6818181818181818,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-centr,11128261.833467258,31.904002723204314,1,1,9,,55.60739521308493,37.591382754075745,,,10.008147274479729,косметический ремонт,кирпично-панельные,2002,2.68,не угловая,unknown,,двор,гостевой паркинг,нет,synthetic,,,,,,,,,,348804.5663114706,0.1111111111111111,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
1k,13766094.012239696,31.93530195701103,1,4,5,,55.621923660727866,37.64823715887299,,,6.011531581365294,косметический ремонт,панельные,1969,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,431061.9649305526,0.8,57.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-biryulevo-zapad,5145306.17697551,65.20744705380656,2,6,15,,55.57549161562876,37.646917501752405,,,10.662312740539464,частичный ремонт,блоки железобетонные,2002,2.48,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,78906.72629354452,0.4,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,16902483.71584774,59.95190830986296,2,19,19,,55.60589972544353,37.651503190301405,,,11.51004768723229,предчистовая отделка,монолитные,2002,2.64,не угловая,"пассажирский, пассажирский и грузовой, грузовой",,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,281934.0400056463,1.0,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,23587696.51396722,62.484001170017926,3,6,12,,55.58566399509385,37.65541449577392,,,6.042856346442659,косметический ремонт,панели железобетонные,1970,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,377499.7770995089,0.5,56.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,27844013.32467476,77.22180555762858,2,3,24,,55.60664093968787,37.57804729068611,,,24.031237708655247,без отделки,монолитные,2000,2.68,не угловая,"грузовой, пассажирский",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,360571.90224457404,0.125,26.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,23439120.651103485,66.11194692283996,2,20,23,,55.60774666388099,37.576053103405954,,,24.563642249952192,черновая отделка,монолитные,2002,2.64,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,354536.83853025176,0.8695652173913043,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,15625110.941264462,71.77907878960328,3,7,25,,55.582919816021686,37.6120020824563,,,9.378349162018436,косметический ремонт,панельные,1971,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,217683.35850428406,0.28,55.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,9998144.619415948,32.37935491803609,1,11,13,,55.580770844158266,37.67078497635525,,,6.971361914923774,косметический ремонт,панельные,1977,2.9,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,308781.4641374074,0.8461538461538461,49.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,12493549.318521114,34.59594324985476,1,9,9,,55.622694626554605,37.59171319976572,,,5.881675800345185,косметический ремонт,монолитные,1968,2.68,не угловая,пассажирский,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,361127.58158642094,1.0,58.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,6293505.040256857,41.13943012549654,1,38,51,,55.57981960045151,37.67147432263799,,,10.77575274501179,евроремонт,монолитные,2002,2.7,не угловая,грузовой,,двор,подземный паркинг,есть,synthetic,,,,,,,,,,152979.8789399467,0.7450980392156863,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
1k,13425028.485342387,32.895881776835765,1,9,9,,55.614053561319935,37.59372919927627,,,7.658867346501714,евроремонт,панельные,2002,2.64,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,,,,,,,,,,408106.6613875013,1.0,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
studio,17580137.01263869,45.8274246890746,0,35,50,,55.58093531068148,37.6692955448105,,,9.013559398800394,косметический ремонт,монолитные,1978,2.68,не угловая,грузовой,,двор,подземный паркинг,есть,synthetic,,,,,,,,,,383616.0799328061,0.7,48.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,13029624.322940422,50.55440011278413,3,8,12,,55.589047784108025,37.639521162939936,,,6.060712126186664,косметический ремонт,блочные+кирпич,2002,2.8,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,257734.72326586876,0.6666666666666666,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-sever,13346668.956756957,42.008749894075535,2,1,9,,55.625881334539216,37.604650150873546,,,7.046815951985366,требует ремонта / частичный ремонт,панельные,1991,2.68,не угловая,пассажирский,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,317711.643179347,0.1111111111111111,35.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,15533436.340162804,77.39920296045335,2,9,20,,55.60426920936574,37.65273990127047,,,14.036750220250193,без отделки,монолитный железобетонный каркас,2003,2.8,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,200692.4586561895,0.45,23.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-yug,29991258.8045634,62.48746357397856,2,15,23,,55.584290924204296,37.57913422339593,,,27.43513165447487,евроремонт,монолитные,2003,2.5,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,479956.41188183153,0.6521739130434783,23.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-centr,12659852.720048646,39.12799136657677,1,11,12,,55.60376072558106,37.582461625823505,,,9.43492819567877,косметический ремонт,панельные,1971,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,323549.77288363245,0.9166666666666666,55.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,13229123.281493807,31.12130108601286,1,3,9,,55.63346015569334,37.64888335876791,,,4.735805160694872,косметический ремонт,блочные,2004,2.64,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,,,,,,,,,,425082.5903753586,0.3333333333333333,22.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,15215482.302574906,52.276672498778524,3,6,9,,55.603240104217626,37.60379009895731,,,6.841592236955668,косметический ремонт,панельные,1972,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,291056.8246846703,0.6666666666666666,54.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-tsaritsyno,15389413.135374961,42.92327789537507,2,2,12,,55.62105467854625,37.64714711365692,,,5.1605203991581865,евроремонт,блочные,2021,2.62,не угловая,"пассажирский, грузовой",,двор,unknown,есть,synthetic,,,,,,,,,,358533.03591786383,0.16666666666666666,5.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-centr,12761278.855392763,39.31248291847859,1,11,12,,55.60355792551399,37.58541218995072,,,8.508863556924183,косметический ремонт,панельные,1972,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,324611.36789186124,0.9166666666666666,54.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,11532920.07357815,35.79621581041917,1,38,50,,55.601416928031526,37.62318644153747,,,8.603697489756593,евроремонт,панельные,2021,2.8,не угловая,"пассажирский, грузовой",,двор,подземный паркинг,есть,synthetic,,,,,,,,,,322182.66128067294,0.76,5.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,13661601.871622244,42.077824294971016,2,8,9,,55.57917758665431,37.65350040072975,,,5.771541106643356,косметический ремонт,панели железобетонные,2002,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,324674.62613686104,0.8888888888888888,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
1k,11458252.954569234,32.31040531499739,1,8,9,,55.5970626085521,37.66536956367563,,,8.824085882198464,косметический ремонт,панельные,2004,2.6,не угловая,пассажирский,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,354630.430750143,0.8888888888888888,22.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,18380624.143967204,59.807536129518226,2,5,17,,55.59243611795369,37.64041424959441,,,9.463084038873795,косметический ремонт,блочные,1969,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,307329.5663637175,0.29411764705882354,57.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,23579716.729219105,65.612048146863,2,21,23,,55.60715852835603,37.57541672215933,,,24.32161721333184,черновая отделка,монолитные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,359380.897185824,0.9130434782608695,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all-chertanovo-yug,28151173.214990735,63.32167063209255,2,14,23,,55.584146284397825,37.57985268817358,,,27.88269872244071,евроремонт,монолитные,1974,2.7,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,444574.0760466168,0.6086956521739131,52.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
3k,37575665.23131244,76.90332091825059,3,14,23,,55.58447521849593,37.57970629758527,,,12.423167542502625,unknown,монолитные,2002,2.64,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,488609.1365450388,0.6086956521739131,24.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
1k,11673283.466662824,31.62121302080403,1,12,12,,55.59740554574991,37.64409760184726,,,7.1609303229737,косметический ремонт,панельные,1970,2.6,не угловая,unknown,,двор,"подземный паркинг, наземный паркинг",нет,synthetic,,,,,,,,,,369159.88829975657,1.0,56.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
2k,18160412.11841307,62.15884368486173,2,20,20,,55.60584801091125,37.651072120992715,,,11.49293562932823,предчистовая отделка,монолитные,2025,2.68,не угловая,"пассажирский, пассажирский и грузовой, грузовой",,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,292161.3569661027,1.0,1.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
all,14732570.256092425,45.97441388308973,2,2,14,,55.62489787679503,37.6014705889985,,,6.3207009636389175,косметический ремонт,сборно-монолитный железобетонный каркас,1972,2.64,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,,,,,,,,,,320451.5079530214,0.14285714285714285,54.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
3k,31064712.777358387,77.24975220060739,3,14,23,,55.58395940186553,37.579731800204165,,,12.285688204737184,unknown,монолитные,1965,2.5,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,402133.4941850355,0.6086956521739131,61.0,,13,1,geo_cluster_bootstrap_mixup_tail_v3,13
