source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
studio,12418301.019726057,23.28150596326839,0,4,44,"6-й проезд Подбельского, район Богородское, Москва, Центральный федеральный округ, 107150, Россия",55.81676033289933,37.73640724626072,Бульвар Рокоссовского,1,5.465509177827041,черновая отделка,монолитно-кирпичный,2024,3.7,не угловая,"грузовой, пассажирский",,двор,подземный паркинг,нет,synthetic,geo,0.06,geo_recomputed,10.42,4.94,0.48,0.43,1.22,0.06,533397.6693483063,0.0909090909090909,2.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,10655784.35258256,28.59021722221079,1,1,7,"3-я Прядильная улица, район Измайлово, Москва, Центральный федеральный округ, 105037, Россия",55.79720594138756,37.78195880897425,Измайловская,13,5.778384647908215,требует ремонта / частичный ремонт,блочные,1959,2.69,не угловая,пассажирский,,двор,"наземный паркинг, гостевой паркинг",нет,synthetic,geo,1.06,geo_recomputed,11.55,3.65,0.22,0.17,0.32,0.28,372707.35894599766,0.1428571428571428,67.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,28764309.90797767,56.183778962051306,2,11,16,"42, 13-я Парковая улица, район Северное Измайлово, Москва, Центральный федеральный округ, 105215, Россия",55.809147633365086,37.81239496037736,Щелковская,11,12.043608566649782,косметический ремонт,панельные,1963,2.99,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,нет,synthetic,geo,0.89,geo_recomputed,13.84,1.68,0.17,0.14,0.15,0.18,511968.2306775093,0.6875,63.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,16802419.450444307,33.01007996439939,1,25,34,"Открытое шоссе, район Метрогородок, Москва, Центральный федеральный округ, 107143, Россия",55.81903663900476,37.74791164103718,Бульвар Рокоссовского,9,6.040542803206824,ремонт по дизайн-проекту,монолитно-заливные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.71,geo_recomputed,11.12,4.27,0.4,0.23,0.58,0.2,509008.7472846273,0.7352941176470589,24.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,13812559.830140242,52.29609765651501,2,2,4,"31А, улица 1-я Слободка, Щитниково, Балашиха, городской округ Балашиха, Московская область, Центральный федеральный округ, 143912, Россия",55.81846587850843,37.84923091646358,Щелковская,40,8.988648516157912,требует ремонта / частичный ремонт,кирпичные,2002,3.0,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,geo,3.32,geo_recomputed,16.36,0.68,0.93,0.78,0.55,0.68,264122.1897829213,0.5,24.0,0,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,27888863.09075267,55.65880598127964,2,14,22,"3 к3, Тюменский проезд, район Богородское, Москва, Центральный федеральный округ, 107370, Россия",55.81192480646584,37.74161195438088,Бульвар Рокоссовского,8,24.412720869356814,евроремонт,монолитные,2002,2.7,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,geo,0.66,geo_recomputed,10.3,5.12,0.64,0.14,0.62,0.34,501068.2963650504,0.6363636363636364,24.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all-izmailovo,7071935.041698199,95.30396883633382,2,4,7,"46А, 5-я Парковая улица, район Измайлово, Москва, Центральный федеральный округ, 105264, Россия",55.80050049963662,37.78957838874097,Первомайская,11,9.996153300813448,косметический ремонт,кирпич красный,1968,2.64,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,geo,0.92,geo_recomputed,12.13,3.15,0.16,0.03,0.12,0.33,74203.99305555556,0.5714285714285714,58.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
1k,20707477.483666196,34.95158555879682,1,5,18,"Московский завод специализированных автомобилей, Конечная автобусная станция ""Бульвар Рокоссовского"", район Богородское, Москва, Центральный федеральный округ, 107370, Россия",55.81003436887341,37.73784961998558,Бульвар Рокоссовского,8,8.416893925432396,ремонт по дизайн-проекту,монолитные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,geo,0.65,geo_recomputed,9.99,5.43,0.51,0.21,0.49,0.46,592461.7482326039,0.2777777777777778,24.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
studio,3661755.3571855817,10.0,0,3,4,"14 к1, Сиреневый бульвар, район Измайлово, Москва, Центральный федеральный округ, 105425, Россия",55.80216217766195,37.7854181890018,Щелковская,14,1.190724896190043,unknown,монолитные,2002,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,geo,1.18,geo_recomputed,11.99,3.4,0.25,0.14,0.24,0.35,366175.5357185582,0.75,24.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,21803624.618271988,55.428268737811464,2,33,33,"Тагильская улица, район Метрогородок, Москва, Центральный федеральный округ, 107143, Россия",55.81616376001727,37.760109544731485,Бульвар Рокоссовского,17,21.082163518940064,евроремонт,каркасно-панельный,2002,2.68,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,geo,1.45,geo_recomputed,11.5,3.99,0.59,0.11,0.74,0.08,393366.50981123326,1.0,24.0,0,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,30613882.028454714,86.70333857196508,3,5,29,"В. И. Ленину, Тагильская улица, район Метрогородок, Москва, Центральный федеральный округ, 107143, Россия",55.8153619092862,37.75637223462436,Бульвар Рокоссовского,15,21.50002184993332,требует ремонта / частичный ремонт,монолитно-кирпичный,2024,2.64,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,geo,1.23,geo_recomputed,11.26,4.21,0.56,0.26,0.77,0.15,353087.69572978705,0.1724137931034483,2.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all-golyanovo,36919081.803572886,77.80823230713057,3,15,22,"19 с2, Щёлковское шоссе (дублёр), район Гольяново, Москва, Центральный федеральный округ, 105425, Россия",55.808172540315695,37.76890158553015,Локомотив,19,10.24775865729138,unknown,блочные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,geo,1.55,geo_recomputed,11.43,4.27,0.5,0.15,0.5,0.09,474488.1191728284,0.6818181818181818,24.0,0,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all-izmailovo,24029179.10149638,39.00612878590769,2,2,19,"Верхняя Первомайская улица, район Измайлово, Москва, Центральный федеральный округ, 105425, Россия",55.798993567376655,37.77648735223824,Измайловская,15,18.505776684927586,unknown,монолитные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,geo,1.27,geo_recomputed,11.33,3.98,0.28,0.22,0.3,0.12,616035.9884310731,0.1052631578947368,24.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,13155583.81861982,38.05912416397034,2,2,9,"115А, Измайловский проспект, район Восточное Измайлово, Москва, Центральный федеральный округ, 105077, Россия",55.78881036315249,37.81269089186208,Первомайская,12,5.522552406603146,требует ремонта / частичный ремонт,блочные,2026,3.0,угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,geo,1.04,geo_recomputed,12.98,1.79,0.1,0.46,0.29,0.49,345661.75937054,0.2222222222222222,0.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,16886990.188584164,37.52550297298808,1,4,29,"1А к2, Амурская улица, район Гольяново, Москва, Центральный федеральный округ, 107553, Россия",55.80817400683352,37.75960358151204,Локомотив,12,12.092096380502175,евроремонт,монолитные,2024,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,geo,1.03,geo_recomputed,10.95,4.66,0.16,0.23,0.08,0.27,450013.6933738077,0.1379310344827586,2.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,12592714.482266346,20.03441128630684,0,6,33,"5 c1, Щёлковское шоссе (дублёр), район Гольяново, Москва, Центральный федеральный округ, 107553, Россия",55.80478311722563,37.75551516194248,Локомотив,8,3.750348051828328,евроремонт,монолитные,2020,2.68,не угловая,"пассажирский, грузовой",,двор,unknown,нет,synthetic,geo,0.64,geo_recomputed,10.52,5.12,0.31,0.59,0.51,0.16,628554.2560900324,0.1818181818181818,6.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all-vostochnoe-izmailovo,5878956.32400556,78.16649090964007,3,2,5,"48 к1, Средняя Первомайская улица, район Восточное Измайлово, Москва, Центральный федеральный округ, 105077, Россия",55.794951179175406,37.81651172507544,Первомайская,13,10.18966673666656,косметический ремонт,кирпичные,1968,2.64,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,geo,1.07,geo_recomputed,13.43,1.51,0.16,0.09,0.36,0.28,75210.69777587423,0.4,58.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
all,19166908.276238285,59.06519965614374,2,10,31,"1-й Иртышский проезд, район Гольяново, Москва, Центральный федеральный округ, 107143, Россия",55.81308069487869,37.75360518762189,Бульвар Рокоссовского,14,22.104311800249167,требует ремонта / частичный ремонт,монолитно-кирпичный,1972,2.68,не угловая,unknown,,двор,подземный паркинг,есть,synthetic,geo,1.14,geo_recomputed,10.97,4.52,0.61,0.34,0.71,0.41,324504.24933499086,0.3225806451612903,54.0,1,11,1,geo_cluster_bootstrap_mixup_tail_v3,11
